id,tweet,subtask_a,subtask_b,subtask_c
81948,"['people', 'msm', 'disgusting', 'United_States', 'United_States', 'maga']",NOT,,
25928,"['United_States', 'thinking_face', 'watching', 'committee', 'hearings', 'judge', 'kavanaugh', 'using', 'particular', 'session', 'birth', 'control', 'roe', 'vs', 'wade', 'window', 'gun', 'control', 'legislation', 'comments', 'clear', 'allow', 'politician', 'deprive']",NOT,,
95606,"['oh', 'fuck', 'tmi', 'queen', 'things', 'controls', 'conversation', 'subtly', 'god', 'help', 'comment', 'habits', 'decisions', 'swear', 'god']",OFF,TIN,IND
53591,"['liberals', 'got', 'crap', 'everything']",OFF,TIN,GRP
69593,"['dint', 'pay', 'attention', 'yet', 'say', 'anything', 'interest', 'meme', 'jerk']",OFF,TIN,IND
31487,"['waving_hand', 'paw_prints']",NOT,,
65922,"['liberals', 'old', 'playbook', 'old', 'yawn']",OFF,TIN,GRP
48519,"['sorry', 'howie', 'horrible', 'vegas', 'multiple', 'times', 'know', 'people', 'spend', 'hard', 'earned', 'money', 'vacation', 'going', 'waste', 'said', 'money', 'scrawny', 'kid', 'scream', 'migraine', 'come', 'vegas', 'see', 'real', 'talent', 'agtresults', 'agt']",NOT,,
91693,"['lie', 'congress', 'us', 'lie', 'maga']",OFF,TIN,IND
24066,"['soooo', 'pretty']",NOT,,
88954,"['never', 'nigga', 'skull', 'skull']",OFF,TIN,OTH
51153,"['glad', 'know', 'anyone', 'like', 'miscreant', 'pitiful', 'bunch']",OFF,TIN,GRP
20757,"['well', 'firmly', 'part', 'establishment', 'let', 'see', 'goes']",NOT,,
98090,"['elon', 'smoking', 'much', 'dope', 'apparently', 'got', 'bad', 'batch', 'even', 'knew', 'vessel', 'sent', 'would', 'work', 'rescue', 'thailandchildren', 'quit']",NOT,,
45659,"['sure', 'hope', 'maxi', 'marches', 'antifa', 'cover', 'head']",NOT,,
63595,"['mazzone', 'convinced', 'play', 'nfl', 'told', 'acts', 'like', 'good', 'little', 'pocket', 'passer']",NOT,,
14665,"['course', 'maga', 'everyone', 'United_States', 'United_States', 'United_States']",NOT,,
53994,"['url', 'left', 'party', 'relativizing', 'playing', 'communist', 'crimes']",OFF,TIN,GRP
44261,"['bizarre', 'smart', 'business', 'gon', 'na', 'get', 'paid', 'someone', 'next', 'year', 'saving', 'body', 'process', 'yes', 'connor', 'well', 'browns', 'gameplan', 'like', 'would', 'bell']",NOT,,
88986,"['follow', 'maga', 'patriots', 'n', 'got', 'couple', 'new', 'ones', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'red_heart', 'United_States', 'United_States', 'red_heart', 'ps', 'tweeeeeetrrrr', 'like', 'u', 'hiding', 'n', 'making', 'hard', 'see', 'trains', 'follw', 'enraged_face', 'enraged_face', 'enraged_face', 'oncoming_fist_light_skin_tone', 'oncoming_fist_light_skin_tone', 'oncoming_fist_light_skin_tone', 'url']",NOT,,
65227,"['sure', 'hope', 'removed', 'hiding', 'protecting', 'chum', 'water', 'right']",NOT,,
90715,"['god', 'idea', 'god', 'say', 'like', 'people', 'fact', 'feel', 'sent', 'us', 'trump', 'answer', 'prayers']",NOT,,
67261,"['lol', 'trump', 'fine', 'people', 'sides', 'antifa', 'punches', 'nazis', 'want', 'punched', 'nazis', 'oh', 'whaooaaaaa', 'crazy', 'otoh', 'nazis', 'literally', 'murdering', 'folks', 'trying', 'bomb', 'shit', 'soooo', 'yeah', 'right', 'wing', 'dupe', 'sorry', 'case']",OFF,TIN,IND
16518,"['hi', 'ilysm', 'great', 'day']",NOT,,
72091,"['report', 'christine', 'blasey', 'ford', 'prepared', 'testify', 'catches', 'url', 'tcot', 'maga', 'rednationrising']",NOT,,
34725,"['russian', 'troll', 'look', 'rest', 'page']",NOT,,
79500,"['think', 'trying', 'repair', 'image', 'friendly', 'everyone', 'hope', 'friends', 'needs', 'respect', 'fessy', 'tyler', 'boundaries', 'though', 'dating', 'people']",NOT,,
41044,"['attempting', 'emotionally', 'manipulate', 'canadians', 'standard', 'behaviour', 'trudeau', 'liberals']",NOT,,
21146,"['embraced', 'antifa', 'career', 'killer']",OFF,TIN,IND
48394,"['take', 'moment', 'realize', 'jimin', 'years', 'old', 'year', 'age', 'difference', 'breathe']",NOT,,
94737,"['thats', 'saying', 'read', 'tweet', 'never', 'said', 'sir', 'putting', 'words', 'mouth', 'liberals', 'really', 'assholes', 'cant', 'civil', 'discussion']",OFF,TIN,GRP
16774,"['experience', 'problem', 'like', 'think', 'suffering', 'anti', 'pernickety', 'bastard', 'disorder']",OFF,TIN,IND
11317,"['need', 'gun', 'control', 'many']",NOT,,
45516,"['super', 'excited', 'board', 'hadexincursion']",NOT,,
37906,"['jerry', 'lewis', 'ripoff', 'needs', 'go', 'away', 'already', 'guy', 'good', 'acting', 'like', 'fool', 'fool']",OFF,TIN,IND
26206,"['gorgeous', 'face_blowing_a_kiss', 'face_blowing_a_kiss', 'url']",NOT,,
43540,"['fuckoff', 'knew', 'im', 'scared']",OFF,TIN,IND
11966,"['maga', 'thumbs_up', 'let', 'set', 'url']",NOT,,
72423,"['cute', 'smiling_face_with_smiling_eyes']",NOT,,
12802,"['mark', 'twain', 'eyes', 'love']",NOT,,
18626,"['needs', 'removed', 'position', 'children', 'abused', 'covering']",OFF,TIN,IND
65060,"['problem', 'kavanaugh', 'take', 'lie', 'detector', 'test', 'dr', 'ford', 'anxious', 'clear', 'name', 'asking', 'take', 'lie', 'detector', 'test', 'fact', 'blasting', 'tweets', 'issue', 'also', 'speaks', 'volumes']",NOT,,
25418,"['nope', 'teaching', 'give', 'shit', 'liberals', 'ca', 'think']",OFF,TIN,GRP
63476,"['implying', 'agent', 'devil', 'fully', 'agree']",OFF,TIN,GRP
35824,"['saul', 'alinsky', 'book', 'rulesforradicals', 'favorite', 'book', 'antifa', 'handbook']",NOT,,
38534,"['veiled', 'accusation', 'derail', 'never', 'stop', 'resist', 'antifa', 'fingerprints']",NOT,,
38235,"['sexy', 'perverse', 'woman', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'face_savoring_food', 'face_savoring_food', 'face_savoring_food', 'winking_face', 'winking_face', 'smiling_face_with_horns']",OFF,TIN,IND
56475,"['gun', 'control', 'finest', 'cop', 'gun', 'vulnerable', 'thug', 'attack']",NOT,,
61082,"['think', 'team', 'imagined', 'victim', 'hiding', 'abuser', 'kavanaugh', 'family', 'friends', 'ever', 'imagined', 'never']",NOT,,
56256,"['many', 'instances', 'admire', 'woman', 'physique', 'spend', 'long', 'looking', 'woman', 'bits', 'comes', 'question', 'porn', 'allows', 'close', 'personal', 'experience', 'long', 'like', 'challenges', 'except', 'course', 'getting', 'caught']",NOT,,
55806,"['mocking', 'self', 'professed', 'populists', 'claim', 'speak', 'people', 'stand', 'norms', 'rights', 'labelled', 'latte', 'drinking', 'elitists']",OFF,TIN,GRP
87342,"['shocked', 'gun', 'addict', 'also', 'alleged', 'pervert', 'url', 'nra', 'molonlabe', 'gunsense', 'momsdemand', 'maga', 'wednesdaywisdom']",OFF,TIN,IND
82687,"['awaken', 'many', 'women', 'country', 'asinine', 'top', 'stupidity', 'liberals', 'today']",OFF,TIN,GRP
24454,"['think', 'liked', 'better', 'conservatives', 'pretended', 'rape', 'bad', 'claiming', 'rape', 'gets', 'better', 'time']",OFF,TIN,GRP
40926,"['think', 'chap', 'teaching']",NOT,,
25338,"['blowing', 'dirt', 'misery', 'millions']",OFF,TIN,IND
50813,"['maybe', 'antifa', 'find', 'gainful', 'employment', 'join', 'american', 'dream', 'url']",NOT,,
62940,"['beto', 'would', 'love', 'could', 'become', 'texas', 'senator', 'need', 'support', 'nd', 'amendment', 'get', 'elected', 'effect', 'change', 'vote', 'worried', 'losing', 'gun', 'ownership', 'gun', 'control', 'argument', 'teds', 'best', 'fight']",NOT,,
91027,"['concerns', 'gun', 'control', 'one', 'man', 'going', 'change', 'problem', 'much', 'deeper']",NOT,,
80515,"['gun', 'control', 'guns', 'liberal', 'rolling_on_the_floor_laughing', 'idiot']",OFF,TIN,IND
52898,"['lol', 'religion', 'peace', 'right', 'fellow', 'classical', 'liberals', 'izlam', 'totes', 'needs', 'reformation']",NOT,,
66353,"['redwaverising', 'texas', 'gun', 'control', 'platform', 'someone', 'drank', 'koolaide', 'concentrate', 'url']",NOT,,
77105,"['fake', 'national', 'emergency', 'created', 'conservatives', 'nwo', 'bullshit']",OFF,TIN,GRP
10719,"['need', 'marijuana', 'lobby', 'bribe', 'gop', 'like', 'big', 'pharma', 'otherwise', 'screwed', 'good', 'america', 'means', 'nothing', 'see', 'gun', 'control']",OFF,TIN,IND
20663,"['think', 'character', 'rubbed', 'knight', 'somewhat', 'witty', 'like', 'says', 'need', 'see', 'smell', 'sith', 'alderaan', 'good', 'master']",NOT,,
54273,"['favourite', 'part', 'watching', 'conservatives', 'lose', 'minds', 'usual', 'democrats', 'mean', 'us', 'boo', 'hoo', 'lol']",OFF,UNT,
73752,"['learning', 'english', 'conservatives']",NOT,,
63967,"['ask', 'friends']",NOT,,
11812,"['good', 'fortune', 'jump', 'stickerwoman', 'post', 'back', 'woman', 'crying_face', 'tried', 'tell', 'stickerwoman', 'hate', 'crime', 'muslims', 'thinking_face']",NOT,,
44762,"['becca', 'much', 'work']",NOT,,
10036,"['chris', 'stiring', 'pot', 'political', 'dig', 'texas', 'things', 'handled', 'pr', 'totally', 'different', 'situation', 'help']",NOT,,
48200,"['thinks', 'terrified', 'americans', 'seeing', 'declassified', 'docs', 'conservatives', 'like', 'transparency', 'seems', 'dirty', 'word', 'u', 'dems', 'ps', 'worries', 'great', 'president', 'declassifyitall']",NOT,,
68042,"['nice', 'visit', 'mommie', 'dearest', 'really', 'bribe', 'diet', 'pepsi', 'eat', 'rest', 'dinner', 'face_with_tears_of_joy', 'loudly_crying_face', 'woman_facepalming_medium', 'dark_skin_tone', 'something', 'else', 'love', 'lady']",NOT,,
61939,"['considering', 'leaving', 'republican', 'party', 'please', 'need', 'anymore', 'pretend', 'republicans', 'interfering', 'trump', 'awesome', 'agenda', 'sounds', 'like', 'need', 'resign']",NOT,,
81567,"['president', 'trump', 'hold', 'maga', 'rally', 'missouri', 'week', 'url', 'donaldtrump', 'donaldtrumprallies', 'featured', 'springfield', 'url']",NOT,,
26527,"['easy', 'chance', 'prove', 'wrong', 'show', 'one', 'instance', 'increased', 'gun', 'control', 'country', 'caused', 'decrease', 'crime', 'guns']",NOT,,
29624,"['thinks', 'political', 'activist', 'way', 'thinks', 'act']",NOT,,
33267,['quick'],NOT,,
83844,"['one', 'open', 'think', 'sitting', 'waiting', 'get', 'hit', 'lol', 'pick', 'called', 'back', 'kyle', 'said', 'one', 'receiver', 'ran', 'wrong', 'route', 'route', 'need', 'pick', 'matt', 'open', 'man_facepalming_medium_skin_tone', 'ers', 'need', 'get', 'head', 'asses']",OFF,TIN,GRP
25944,"['denouncing', 'democrats', 'antifa', 'thugs', 'done', 'done']",OFF,TIN,GRP
94562,"['already', 'rejected', 'well', 'know', 'another', 'time', 'wasting', 'exercise']",NOT,,
33307,"['gun', 'control', 'hitting', 'target', 'intended', 'hit', 'since', 'democrats', 'want', 'infringe', 'everyone', 'else', 'gun', 'rights', 'ok', 'banning', 'dems', 'url']",NOT,,
74862,"['saw', 'dont', 'think', 'thats', 'tattoo', 'looks', 'like', 'fuckin', 'fashion', 'fabric', 'string', 'shit', 'idk', 'might', 'ass', 'looks', 'exactly', 'like', 'ha']",OFF,UNT,
64322,"['chicago', 'stop', 'gun', 'violence', 'seems', 'democrats', 'claim', 'stop', 'show', 'us', 'one', 'worst', 'gun', 'violence', 'cities', 'controlled', 'democrats', 'nations', 'see', 'works', 'make', 'model', 'successful', 'gun', 'control', 'policies']",OFF,TIN,OTH
26187,"['hysterical', 'maga', 'kag', 'votered', 'walkaway', 'url']",NOT,,
63870,"['wonderful', 'asset', 'great', 'influence']",NOT,,
62973,"['reminds', 'conservatives', 'wanting', 'know', 'monica', 'back', 'knees', 'really', 'needed', 'decide', 'guys', 'sleeze', 'bags']",NOT,,
15618,"['american', 'liberals', 'eat', 'young', 'maintain', 'power', 'everyone', 'racist', 'rapist', 'fascist', 'keep', 'everyone', 'addicted', 'social', 'programs', 'teach', 'fend', 'keep', 'addicted', 'government', 'let', 'think', 'dems', 'keep', 'black', 'n', 'hispanics', 'chained']",OFF,TIN,GRP
31240,"['judge', 'roy', 'moore', 'masterbate', 'story', 'maga']",OFF,TIN,IND
37526,"['texas', 'medical', 'board', 'engaging', 'warrantless', 'searches', 'doctor', 'offices', 'back', 'door', 'gun', 'control', 'effort', 'url']",NOT,,
19466,"['jewish', 'theatrics', 'google']",NOT,,
78553,"['calling', 'b']",NOT,,
58691,"['ok', 'guys', 'think', 'claims', 'b', 'start', 'threatening', 'better', 'antifa']",NOT,,
97979,"['live', 'us', 'maybe', 'one', 'reason', 'know', 'skull']",NOT,,
59208,"['st', 'trust', 'fbi', 'polygraph', 'pass', 'habitual', 'liar', 'fear', 'caring', 'lie', 'probably', 'closet', 'antifa', 'member', 'insane', 'wait', 'yrs', 'true', 'others', 'could', 'hurt', 'bc', 'complancey', 'face_with_symbols_on_mouth']",NOT,,
83966,"['messi', 'goalkeeping', 'goat']",OFF,TIN,IND
74603,"['hello', 'problem', 'gun', 'control', 'people', 'guns', 'taken', 'away', 'controlled', 'say', 'people', 'like', 'legal', 'right', 'carry', 'gun', 'continue', 'scream', 'gun', 'control', 'look', 'would', 'affect']",NOT,,
67387,"['short', 'felt', 'bow', 'mention', 'engineer', 'expressionless_face', 'unamused_face']",NOT,,
97469,"['twitter', 'seems', 'beholden', 'cnn']",NOT,,
70752,"['actually', 'republican', 'cities', 'higher', 'crime', 'rate', 'chicago', 'url']",NOT,,
96262,"['lol', 'arguing', 'againstbthe', 'system', 'want', 'arguing', 'favor', 'system', 'describe', 'like', 'arguing', 'principles', 'anarchy', 'constantly', 'saying', 'oh', 'yeah', 'well', 'hillary', 'corrupt', 'politician', 'irrelevant', 'factual', 'irrelevant']",NOT,,
47741,"['well', 'people', 'dregs', 'society', 'president', 'supporters', 'least', 'try', 'stage', 'coup', 'etat', 'qanons', 'greatawakeningworldwide', 'joebiden', 'maga']",OFF,TIN,IND
29634,"['justsayin', 'majority', 'thinking', 'fakeoutrage', 'lies', 'lunaticleft', 'never', 'seen', 'many', 'sore', 'losers', 'throwing', 'temper', 'tantrums', 'almost', 'years', 'embarrassing', 'maga', 'United_States', 'url']",OFF,TIN,GRP
43459,"['beto', 'male']",NOT,,
88446,"['member', 'antifa']",NOT,,
66578,"['yup', 'destroy', 'hard', 'working', 'ppl', 'small', 'businesses', 'evil', 'pretty', 'face', 'ppl', 'falling']",OFF,TIN,IND
72618,"['kid', 'scored', 'looks', 'like', 'drop', 'outta', 'school', 'somebody', 'check']",NOT,,
35726,"['rat', 'said', 'antifa', 'black', 'organization']",OFF,TIN,GRP
62671,"['person', 'copycat', 'nvsen', 'url']",NOT,,
91440,"['tell', 'simply', 'rudeand', 'racist', 'mother']",OFF,TIN,IND
99651,"['want', 'rest', 'ever', 'sleepy', 'baby', 'url']",NOT,,
61541,"['people', 'seem', 'know', 'organizations', 'understand', 'scheme', 'anti', 'freedom', 'tuition', 'fees', 'antifa', 'piggy', 'banks', 'need', 'people', 'denounce', 'make', 'students', 'aware', 'vote', 'stop', 'funding']",NOT,,
91200,"['get', 'choose', 'women', 'go', 'first']",NOT,,
30567,"['deluded', 'walked']",NOT,,
93619,"['polls', 'pls']",NOT,,
10535,"['nba', 'plant']",NOT,,
98976,"['alumni', 'standing', 'christineblaseykavanaugh', 'even', 'know', 'none', 'witnesses', 'stories', 'democrats', 'liberals', 'destroy', 'america', 'confirmkavanaughnow']",OFF,TIN,GRP
44513,"['loomer', 'rachel', 'rollins', 'dem', 'running', 'da', 'boston', 'plans', 'decriminalize', 'calls', 'petty', 'crimes', 'e', 'g', 'breaking', 'entering', 'running', 'crowded', 'field', 'hailed', 'media', 'best', 'candidate', 'thanks', 'conservatives', 'refuse', 'url']",NOT,,
95780,"['yes', 'antifa']",NOT,,
86468,"['nra', 'intimidated', 'british', 'cartoon', 'stay', 'european', 'animation', 'ethics', 'unless', 'want', 'europe', 'weighing', 'gun', 'control']",NOT,,
93601,"['sure', 'organization', 'also', 'respect', 'two', 'way', 'street', 'law', 'enforcement', 'job', 'protect', 'serve', 'citizens', 'like', 'miss', 'part']",OFF,TIN,IND
81967,"['cali', 'already', 'strict', 'gun', 'control', 'laws', 'county', 'blame', 'indiana']",OFF,TIN,OTH
78008,"['nobody', 'kill', 'beat', 'cheap', 'tectics', 'become', 'popular', 'lgbt', 'tikoo', 'follow', 'sunny', 'leone', 'also', 'popular', 'india', 'world', 'sleeping_face', 'best', 'luck', 'hope', 'see', 'ur', 'videos', 'together', 'sri', 'krisna', 'definetly', 'make', 'ur', 'next', 'video', 'popular', 'fun', 'folded_hands']",OFF,TIN,GRP
52853,"['know', 'death', 'threat', 'resist', 'antifa', 'tactic']",NOT,,
25789,"['double', 'rating', 'bet', 'ncaa', 'loves']",NOT,,
90116,['delusional'],NOT,,
80399,"['wayne', 'say', 'trying', 'drake', 'shit', 'got', 'ta', 'decent', 'least']",OFF,TIN,IND
78210,"['got', 'joseph', 'always', 'happy', 'follow', 'like', 'minded', 'patriots', 'grinning_face', 'pls', 'follow', 'back']",NOT,,
49174,"['another', 'snow', 'flake', 'melting', 'url']",NOT,,
24905,"['mr', 'woods', 'please', 'help', 'published', 'antifa', 'target', 'list', 'twitter', 'account', 'names', 'high', 'profile', 'trump', 'supporters', 'reported', 'twitter', 'suspended', 'account']",NOT,,
90654,"['proven', 'lies']",OFF,TIN,GRP
70789,"['mark', 'judge', 'want', 'lie', 'kavanaugh', 'maga', 'url']",NOT,,
45222,"['real', 'antifa']",NOT,,
68958,"['repeat', 'listen', 'polls', 'get', 'discouraged', 'even', 'blue', 'state', 'vote', 'republican', 'tuesday', 'november', 'th', 'ipledgetovote', 'maga', 'redtoblue']",NOT,,
53434,"['proud', 'follow', 'thanks', 'follow', 'back']",NOT,,
93348,"['great', 'girl', 'sure', 'democratic', 'party', 'real', 'prize']",NOT,,
55766,"['could', 'fund', 'entire', 'school', 'incl', 'teachers', 'salaries', 'teach', 'curriculum', 'indoctrinating', 'generations', 'youth', 'however', 'sees', 'fit', 'gas', 'tank', 'e', 'rn']",OFF,TIN,IND
62706,"['antifa', 'works', 'ways', 'careful']",NOT,,
20432,"['know', 'skull', 'skull', 'skull']",NOT,,
87177,"['socialism', 'gun', 'control', 'thanks']",NOT,,
61214,"['fluctuat', 'nec', 'mergitur', 'latin', 'tossed', 'waves', 'sink', 'also', 'city', 'motto', 'paris']",NOT,,
39471,"['investigation', 'son', 'antifa', 'terrorist', 'going']",OFF,TIN,IND
74845,"['responding', 'fact', 'totally', 'unfamiliar', 'harper', 'government', 'incentives', 'laughable', 'saying', 'know', 'check', 'mate', 'give']",NOT,,
73534,"['know', 'else', 'better', 'tax', 'policies', 'see', 'chart', 'morneau', 'shepell', 'stock', 'vs', 'tsx', 'last', 'three', 'years', 'since', 'bill', 'came', 'power', 'bump', 'years', 'liberals', 'friendsandfamily', 'ethics', 'cdnpoli', 'url']",NOT,,
84281,"['agree', 'pray', 'big', 'dumb', 'mike', 'keel', 'heart', 'attack', 'looks', 'ripe']",OFF,TIN,IND
66244,"['way', 'woman', 'threatened', 'move', 'house', 'conservatives', 'republicans']",NOT,,
54306,"['hillary', 'social', 'studies', 'curriculum', 'curriculum', 'nothing', 'shocked', 'curriculum', 'happy', 'see', 'glad', 'nowhere', 'near']",OFF,TIN,IND
50560,"['educated', 'twat', 'speed', 'crap', 'read', 'obviously', 'face_with_thermometer']",OFF,TIN,IND
32416,"['shut', 'man', 'useless']",OFF,TIN,IND
92760,"['trudeau', 'liberals', 'ability', 'stop', 'choose', 'serves', 'agenda', 'turning', 'canada', 'third', 'world', 'cess', 'pool', 'socialist', 'dream', 'cdnpoli']",NOT,,
47525,"['minutes', 'ago', 'vs', 'liberals', 'minutes', 'later', 'cdnpoli', 'url']",NOT,,
44825,"['found', 'gun', 'control', 'mass', 'murder', 'schools', 'theatres', 'oct', 'anyone', 'done', 'joke', 'yet']",OFF,TIN,GRP
16673,"['labour', 'councillor', 'shouting', 'nazi', 'scum', 'victims', 'groominggangs', 'going', 'get', 'worse', 'jeremycorbyn', 'socialist', 'britain', 'muslims', 'islam', 'leftists', 'maga', 'mega', 'mcga', 'mega', 'patriots', 'conservatives', 'url']",NOT,,
50605,"['really', 'let', 'go', 'going', 'get', 'confirmed', 'continue', 'kill', 'babies', 'gun', 'violence', 'continue', 'despite', 'gun', 'control']",OFF,TIN,IND
20845,"['liberals', 'believe', 'facts', 'feelings']",NOT,,
81733,"['guess', 'got', 'bil', 'money', 'stole', 'fanniemae', 'sat', 'balance', 'slush', 'fund', 'see', 'fanniegate', 'url', 'thursdaythoughts', 'releasethetexts', 'noredactions', 'obamagate', 'obamaknew', 'drainthedeepstate', 'maga', 'url']",OFF,TIN,GRP
